bug_id,run_id,model,total_messages,function_calls,valid_function_calls,function_repetitions,function_and_args_repetitions,content_length,success
keras_15,8,qwen2.5-coder,7,1,1,0,0,214,False
thefuck_11,8,qwen2.5-coder,13,4,2,0,0,884,False
pandas_75,8,qwen2.5-coder,13,4,1,1,1,933,False
keras_4,8,qwen2.5-coder,7,1,1,0,0,3520,False
black_8,8,qwen2.5-coder,13,4,2,0,0,1970,False
keras_42,8,qwen2.5-coder,7,1,1,0,0,2283,False
youtube,8,qwen2.5-coder,9,2,2,0,0,977,True
pandas_63,8,qwen2.5-coder,7,1,1,0,0,1680,False
pandas_34,8,qwen2.5-coder,9,2,2,0,0,2379,True
youtube,8,qwen2.5-coder,9,2,2,0,0,1472,True
pandas_43,8,qwen2.5-coder,9,2,1,0,0,734,False
thefuck_27,8,qwen2.5-coder,13,4,1,2,2,800,False
cookiecutter_4,8,qwen2.5-coder,9,2,2,0,0,1080,True
ansible_14,8,qwen2.5-coder,7,1,1,0,0,843,False
matplotlib_29,8,qwen2.5-coder,7,1,1,0,0,1169,False
keras_23,8,qwen2.5-coder,7,1,1,0,0,572,False
pandas_14,8,qwen2.5-coder,7,1,1,0,0,632,False
youtube,8,qwen2.5-coder,17,6,1,1,1,826,False
luigi_19,8,qwen2.5-coder,15,5,2,1,1,707,False
keras_35,8,qwen2.5-coder,7,1,1,0,0,738,False
thefuck_31,8,qwen2.5-coder,7,1,1,0,0,891,True
luigi_7,8,qwen2.5-coder,17,6,6,3,1,1816,False
scrapy_18,8,qwen2.5-coder,9,2,1,0,0,1235,True
youtube,8,qwen2.5-coder,11,3,2,0,0,1017,False
tqdm_5,8,qwen2.5-coder,7,1,1,0,0,538,False
pandas_55,8,qwen2.5-coder,11,3,2,0,0,1027,True
pandas_121,8,qwen2.5-coder,11,3,2,1,0,2668,False
matplotlib_13,8,qwen2.5-coder,7,1,1,0,0,1151,True
keras_19,8,qwen2.5-coder,7,1,1,0,0,1248,False
black_17,8,qwen2.5-coder,13,4,1,2,2,1182,False
scrapy_34,8,qwen2.5-coder,18,7,1,2,2,732,False
keras_8,8,qwen2.5-coder,7,1,1,0,0,1118,False
pandas_79,8,qwen2.5-coder,9,2,2,0,0,1685,False
pandas_96,8,qwen2.5-coder,11,3,2,1,0,1821,False
black_4,8,qwen2.5-coder,11,3,2,0,0,1573,False
pandas_160,8,qwen2.5-coder,11,3,2,0,0,1514,False
thefuck_7,8,qwen2.5-coder,15,5,3,0,0,1766,False
pandas_80,8,qwen2.5-coder,11,3,1,0,0,1304,True
pandas_137,8,qwen2.5-coder,11,3,2,0,0,2480,False
luigi_23,8,qwen2.5-coder,9,2,1,0,0,1080,False
tornado_1,8,qwen2.5-coder,15,5,5,2,1,2022,False
pandas_38,8,qwen2.5-coder,7,1,1,0,0,1127,False
scrapy_22,8,qwen2.5-coder,13,4,3,1,0,892,True
pandas_39,8,qwen2.5-coder,13,4,2,1,0,2592,False
scrapy_23,8,qwen2.5-coder,11,3,3,0,0,1354,True
pandas_136,8,qwen2.5-coder,11,3,2,0,0,1359,False
luigi_22,8,qwen2.5-coder,11,3,3,0,0,1104,False
pandas_81,8,qwen2.5-coder,11,3,2,0,0,1358,False
pandas_161,8,qwen2.5-coder,13,4,2,1,0,1321,False
thefuck_6,8,qwen2.5-coder,11,3,3,0,0,1497,False
pandas_78,8,qwen2.5-coder,11,3,2,0,0,1137,False
pandas_97,8,qwen2.5-coder,15,5,3,2,0,1784,False
black_5,8,qwen2.5-coder,13,4,3,1,0,897,False
black_16,8,qwen2.5-coder,7,1,1,0,0,1092,True
scrapy_35,8,qwen2.5-coder,7,1,1,0,0,802,False
pandas_120,8,qwen2.5-coder,15,5,3,2,0,1075,False
matplotlib_12,8,qwen2.5-coder,11,3,2,0,0,1465,False
keras_18,8,qwen2.5-coder,9,2,2,0,0,1105,False
pandas_54,8,qwen2.5-coder,11,3,2,0,0,1572,True
tqdm_4,8,qwen2.5-coder,7,1,1,0,0,833,False
luigi_6,8,qwen2.5-coder,9,2,1,0,0,1680,False
scrapy_19,8,qwen2.5-coder,9,2,1,0,0,1354,False
youtube,8,qwen2.5-coder,11,3,3,0,0,1433,True
luigi_18,8,qwen2.5-coder,13,4,2,0,0,1854,False
keras_34,8,qwen2.5-coder,7,1,1,0,0,1840,False
thefuck_30,8,qwen2.5-coder,9,2,1,0,0,601,False
PySnooper_1,8,qwen2.5-coder,9,2,2,0,0,849,False
pandas_15,8,qwen2.5-coder,13,4,2,0,0,751,False
youtube,8,qwen2.5-coder,9,2,2,0,0,792,True
thefuck_26,8,qwen2.5-coder,8,2,1,0,0,514,False
matplotlib_28,8,qwen2.5-coder,9,2,1,0,0,1073,True
ansible_15,8,qwen2.5-coder,6,1,1,0,0,530,False
keras_22,8,qwen2.5-coder,7,1,1,0,0,631,False
pandas_42,8,qwen2.5-coder,9,2,2,0,0,1550,False
pandas_35,8,qwen2.5-coder,9,2,1,0,0,768,False
youtube,8,qwen2.5-coder,11,3,2,0,0,1638,True
fastapi_16,8,qwen2.5-coder,9,2,2,0,0,720,True
youtube,8,qwen2.5-coder,11,3,3,1,1,633,False
pandas_62,8,qwen2.5-coder,11,3,2,0,0,1563,False
keras_43,8,qwen2.5-coder,7,1,1,0,0,956,False
pandas_74,8,qwen2.5-coder,17,6,2,1,1,1974,False
keras_5,8,qwen2.5-coder,13,4,4,1,0,307,True
black_9,8,qwen2.5-coder,7,1,1,0,0,1431,False
thefuck_10,8,qwen2.5-coder,11,3,2,1,0,754,False
pandas_23,8,qwen2.5-coder,19,7,2,2,1,1715,False
scrapy_39,8,qwen2.5-coder,13,4,1,2,2,638,False
tqdm_8,8,qwen2.5-coder,7,1,1,0,0,744,True
pandas_157,8,qwen2.5-coder,9,2,2,0,0,3425,False
fastapi_2,8,qwen2.5-coder,7,1,1,0,0,986,False
matplotlib_6,8,qwen2.5-coder,11,3,2,0,0,2984,False
ansible_2,8,qwen2.5-coder,9,2,1,0,0,1307,False
pandas_58,8,qwen2.5-coder,9,2,1,0,0,575,True
luigi_14,8,qwen2.5-coder,11,3,3,0,0,1426,True
keras_38,8,qwen2.5-coder,7,1,1,0,0,503,False
pandas_100,8,qwen2.5-coder,17,6,6,4,0,1359,True
scrapy_15,8,qwen2.5-coder,7,1,1,0,0,711,False
pandas_2,8,qwen2.5-coder,7,1,1,0,0,1405,False
matplotlib_24,8,qwen2.5-coder,11,3,1,1,1,1106,False
pandas_116,8,qwen2.5-coder,7,1,1,0,0,1578,False
black_20,8,qwen2.5-coder,11,3,2,0,0,1438,False
pandas_19,8,qwen2.5-coder,9,2,2,0,0,2273,False
pandas_141,8,qwen2.5-coder,15,5,3,1,0,1499,True
youtube,8,qwen2.5-coder,9,2,2,0,0,1078,True
pandas_139,8,qwen2.5-coder,11,3,3,1,1,1167,False
youtube,8,qwen2.5-coder,9,2,1,0,0,1071,False
pandas_36,8,qwen2.5-coder,7,1,1,0,0,1477,False
thefuck_9,8,qwen2.5-coder,9,2,2,0,0,907,True
pandas_61,8,qwen2.5-coder,11,3,2,0,0,1821,False
fastapi_15,8,qwen2.5-coder,15,5,1,0,0,966,False
youtube,8,qwen2.5-coder,6,1,1,0,0,856,True
keras_40,8,qwen2.5-coder,9,2,2,0,0,2675,False
pandas_98,8,qwen2.5-coder,7,1,1,0,0,1850,False
keras_6,8,qwen2.5-coder,11,3,2,0,0,2527,False
pandas_77,8,qwen2.5-coder,9,2,1,0,0,2126,True
thefuck_13,8,qwen2.5-coder,13,4,1,0,0,967,False
keras_17,8,qwen2.5-coder,9,2,1,0,0,1900,True
pandas_20,8,qwen2.5-coder,13,4,3,0,0,668,False
black_19,8,qwen2.5-coder,7,1,1,0,0,847,False
matplotlib_5,8,qwen2.5-coder,9,2,2,0,0,2685,False
httpie_5,8,qwen2.5-coder,7,1,1,0,0,851,False
pandas_154,8,qwen2.5-coder,11,3,3,0,0,1403,False
fastapi_1,8,qwen2.5-coder,9,2,1,0,0,575,True
ansible_1,8,qwen2.5-coder,7,1,1,0,0,1156,False
scrapy_3,8,qwen2.5-coder,9,2,2,0,0,1440,False
pandas_103,8,qwen2.5-coder,11,3,1,0,0,1959,False
luigi_17,8,qwen2.5-coder,14,5,1,0,0,49,False
scrapy_16,8,qwen2.5-coder,11,3,2,1,0,1251,True
pandas_1,8,qwen2.5-coder,9,2,2,0,0,1334,True
luigi_9,8,qwen2.5-coder,17,6,4,3,0,1852,False
pandas_115,8,qwen2.5-coder,15,5,1,1,1,736,False
thefuck_29,8,qwen2.5-coder,9,2,1,0,0,1149,False
matplotlib_27,8,qwen2.5-coder,7,1,1,0,0,1279,False
youtube,8,qwen2.5-coder,11,3,3,0,0,807,False
black_23,8,qwen2.5-coder,11,3,2,0,0,1224,False
tornado_14,8,qwen2.5-coder,9,2,1,0,0,777,True
pandas_142,8,qwen2.5-coder,7,1,1,0,0,2046,False
spacy_3,8,qwen2.5-coder,9,2,1,0,0,651,False
youtube,8,qwen2.5-coder,7,1,1,0,0,1325,False
luigi_21,8,qwen2.5-coder,9,2,2,0,0,1018,False
pandas_135,8,qwen2.5-coder,13,4,2,0,0,1372,False
pandas_82,8,qwen2.5-coder,13,4,2,0,0,759,False
thefuck_5,8,qwen2.5-coder,9,2,1,0,0,631,True
pandas_162,8,qwen2.5-coder,9,2,2,0,0,2596,True
pandas_94,8,qwen2.5-coder,11,3,2,0,0,1420,False
black_6,8,qwen2.5-coder,17,6,3,2,2,561,False
scrapy_36,8,qwen2.5-coder,12,4,2,1,1,89,True
black_15,8,qwen2.5-coder,7,1,1,0,0,1517,False
matplotlib_11,8,qwen2.5-coder,9,2,1,0,0,2764,False
pandas_123,8,qwen2.5-coder,9,2,2,0,0,1467,False
pandas_57,8,qwen2.5-coder,13,4,3,1,0,742,False
pandas_158,8,qwen2.5-coder,7,1,1,0,0,864,False
matplotlib_9,8,qwen2.5-coder,11,3,1,1,1,2217,False
tqdm_7,8,qwen2.5-coder,9,2,1,0,0,729,False
youtube,8,qwen2.5-coder,7,1,1,0,0,1497,True
luigi_5,8,qwen2.5-coder,15,5,2,2,1,1062,False
sanic_3,8,qwen2.5-coder,11,3,2,0,0,2406,True
PySnooper_2,8,qwen2.5-coder,7,1,1,0,0,1041,False
keras_37,8,qwen2.5-coder,7,1,1,0,0,1237,True
youtube,8,qwen2.5-coder,7,1,1,0,0,583,True
pandas_16,8,qwen2.5-coder,11,3,2,0,0,1146,False
pandas_119,8,qwen2.5-coder,11,3,2,0,0,832,False
ansible_16,8,qwen2.5-coder,11,3,2,0,0,1003,True
keras_21,8,qwen2.5-coder,11,3,1,1,1,959,False
thefuck_25,8,qwen2.5-coder,7,1,1,0,0,1083,True
pandas_41,8,qwen2.5-coder,11,3,2,0,0,1706,False
pandas_40,8,qwen2.5-coder,11,3,3,0,0,1281,False
pandas_118,8,qwen2.5-coder,7,1,1,0,0,1573,False
ansible_17,8,qwen2.5-coder,11,3,2,0,0,1227,True
keras_20,8,qwen2.5-coder,7,1,1,0,0,1886,False
thefuck_24,8,qwen2.5-coder,7,1,1,0,0,625,False
youtube,8,qwen2.5-coder,11,3,2,0,0,1025,True
pandas_17,8,qwen2.5-coder,17,6,1,0,0,1260,False
sanic_2,8,qwen2.5-coder,11,3,3,1,0,1119,False
PySnooper_3,8,qwen2.5-coder,9,2,1,0,0,687,True
thefuck_32,8,qwen2.5-coder,11,3,3,0,0,1111,False
keras_36,8,qwen2.5-coder,9,2,2,0,0,837,False
youtube,8,qwen2.5-coder,7,1,1,0,0,1486,True
luigi_4,8,qwen2.5-coder,7,1,1,0,0,952,False
pandas_159,8,qwen2.5-coder,15,5,2,2,2,988,False
matplotlib_8,8,qwen2.5-coder,9,2,1,0,0,2403,True
tqdm_6,8,qwen2.5-coder,11,3,1,1,0,883,False
pandas_56,8,qwen2.5-coder,11,3,2,0,0,2286,False
matplotlib_10,8,qwen2.5-coder,11,3,1,1,0,2012,True
pandas_122,8,qwen2.5-coder,7,1,1,0,0,1062,False
scrapy_37,8,qwen2.5-coder,17,6,1,2,2,1660,False
black_14,8,qwen2.5-coder,11,3,3,0,0,1439,False
pandas_95,8,qwen2.5-coder,11,3,3,0,0,1548,False
black_7,8,qwen2.5-coder,7,1,1,0,0,906,False
thefuck_4,8,qwen2.5-coder,13,4,4,1,0,1111,False
pandas_163,8,qwen2.5-coder,15,5,2,2,0,1373,False
pandas_83,8,qwen2.5-coder,9,2,2,0,0,1513,False
luigi_20,8,qwen2.5-coder,9,2,2,0,0,1188,False
pandas_134,8,qwen2.5-coder,9,2,1,0,0,1523,False
scrapy_21,8,qwen2.5-coder,9,2,2,0,0,1838,False
tornado_2,8,qwen2.5-coder,9,2,2,0,0,2768,False
youtube,8,qwen2.5-coder,13,4,4,2,2,622,True
tornado_15,8,qwen2.5-coder,11,3,2,0,0,1553,False
pandas_143,8,qwen2.5-coder,11,3,2,0,0,1643,True
spacy_2,8,qwen2.5-coder,11,3,1,0,0,3310,False
black_22,8,qwen2.5-coder,17,6,6,3,0,2091,False
youtube,8,qwen2.5-coder,11,3,3,0,0,1653,False
pandas_114,8,qwen2.5-coder,11,3,2,0,0,1380,False
thefuck_28,8,qwen2.5-coder,13,4,3,1,1,859,False
matplotlib_26,8,qwen2.5-coder,11,3,1,1,0,1898,False
scrapy_17,8,qwen2.5-coder,15,5,4,2,0,2112,True
luigi_8,8,qwen2.5-coder,9,2,2,0,0,1058,True
pandas_102,8,qwen2.5-coder,9,2,1,0,0,1248,False
matplotlib_30,8,qwen2.5-coder,9,2,2,0,0,1711,True
luigi_16,8,qwen2.5-coder,15,5,2,2,1,2387,False
scrapy_2,8,qwen2.5-coder,11,3,3,0,0,985,False
scrapy_40,8,qwen2.5-coder,7,1,1,0,0,1874,True
matplotlib_4,8,qwen2.5-coder,9,2,1,0,0,2019,True
httpie_4,8,qwen2.5-coder,9,2,1,0,0,763,False
pandas_155,8,qwen2.5-coder,11,3,2,0,0,2512,False
pandas_21,8,qwen2.5-coder,11,3,2,0,0,1685,False
black_18,8,qwen2.5-coder,7,1,1,0,0,1118,False
thefuck_12,8,qwen2.5-coder,9,2,2,0,0,1407,False
keras_16,8,qwen2.5-coder,9,2,2,0,0,1207,True
pandas_99,8,qwen2.5-coder,11,3,2,0,0,2566,False
keras_7,8,qwen2.5-coder,7,1,1,0,0,751,False
pandas_76,8,qwen2.5-coder,11,3,3,0,0,3044,False
keras_41,8,qwen2.5-coder,8,2,1,0,0,556,False
pandas_60,8,qwen2.5-coder,11,3,2,0,0,1601,False
fastapi_14,8,qwen2.5-coder,9,2,1,0,0,1307,False
youtube,8,qwen2.5-coder,6,1,1,0,0,48,False
thefuck_8,8,qwen2.5-coder,14,5,1,1,1,115,False
youtube,8,qwen2.5-coder,11,3,3,1,1,3440,True
pandas_37,8,qwen2.5-coder,15,5,4,0,0,1133,True
youtube,8,qwen2.5-coder,13,4,2,1,0,2374,False
pandas_138,8,qwen2.5-coder,9,2,1,0,0,1048,False
scrapy_26,8,qwen2.5-coder,11,3,2,0,0,2748,True
tornado_5,8,qwen2.5-coder,11,3,2,0,0,1025,False
luigi_27,8,qwen2.5-coder,9,2,1,0,0,766,False
youtube,8,qwen2.5-coder,15,5,3,2,0,2276,False
pandas_133,8,qwen2.5-coder,19,7,2,2,0,1078,False
pandas_84,8,qwen2.5-coder,9,2,2,0,0,1733,False
thefuck_3,8,qwen2.5-coder,9,2,2,0,0,660,False
pandas_164,8,qwen2.5-coder,11,3,2,0,0,1425,False
pandas_92,8,qwen2.5-coder,9,2,2,0,0,1435,True
scrapy_30,8,qwen2.5-coder,9,2,1,0,0,1427,False
black_13,8,qwen2.5-coder,7,1,1,0,0,989,False
thefuck_19,8,qwen2.5-coder,7,1,1,0,0,937,False
matplotlib_17,8,qwen2.5-coder,15,5,2,1,1,2326,False
luigi_31,8,qwen2.5-coder,13,4,3,1,1,1707,False
pandas_125,8,qwen2.5-coder,13,4,2,1,0,1363,False
pandas_51,8,qwen2.5-coder,19,7,4,0,0,1295,False
scrapy_9,8,qwen2.5-coder,11,3,2,1,0,2050,True
tqdm_1,8,qwen2.5-coder,7,1,1,0,0,555,True
youtube,8,qwen2.5-coder,11,3,2,0,0,1616,False
luigi_3,8,qwen2.5-coder,9,2,1,0,0,695,False
pandas_109,8,qwen2.5-coder,9,2,2,0,0,1104,True
sanic_5,8,qwen2.5-coder,7,1,1,0,0,806,False
keras_31,8,qwen2.5-coder,7,1,1,0,0,1267,False
pandas_10,8,qwen2.5-coder,9,2,1,0,0,1035,False
youtube,8,qwen2.5-coder,11,3,2,0,0,978,True
thefuck_23,8,qwen2.5-coder,13,4,3,0,0,1051,False
ansible_10,8,qwen2.5-coder,7,1,1,0,0,1886,False
keras_27,8,qwen2.5-coder,24,10,5,1,0,77,False
pandas_47,8,qwen2.5-coder,7,1,1,0,0,1581,False
pandas_148,8,qwen2.5-coder,11,3,3,0,0,1088,False
spacy_9,8,qwen2.5-coder,15,5,1,1,1,832,False
youtube,8,qwen2.5-coder,11,3,3,0,0,2216,True
pandas_30,8,qwen2.5-coder,11,3,2,0,0,1807,False
tornado_9,8,qwen2.5-coder,11,3,3,0,0,1712,True
youtube,8,qwen2.5-coder,11,3,2,0,0,2441,False
pandas_168,8,qwen2.5-coder,13,4,2,1,1,2285,False
pandas_88,8,qwen2.5-coder,7,1,1,0,0,1180,False
fastapi_13,8,qwen2.5-coder,11,3,1,0,0,1302,False
pandas_67,8,qwen2.5-coder,6,1,1,0,0,65,False
pandas_71,8,qwen2.5-coder,7,1,1,0,0,1049,False
keras_11,8,qwen2.5-coder,13,4,1,1,1,3086,False
thefuck_15,8,qwen2.5-coder,9,2,1,0,0,1111,True
pandas_129,8,qwen2.5-coder,9,2,1,0,0,2709,False
pandas_26,8,qwen2.5-coder,9,2,2,0,0,1272,True
pandas_152,8,qwen2.5-coder,7,1,1,0,0,912,True
fastapi_7,8,qwen2.5-coder,9,2,1,0,0,1557,False
httpie_3,8,qwen2.5-coder,7,1,1,0,0,1633,False
matplotlib_3,8,qwen2.5-coder,11,3,3,1,0,1104,False
ansible_7,8,qwen2.5-coder,15,5,2,2,2,1044,False
scrapy_5,8,qwen2.5-coder,13,4,2,1,0,868,False
pandas_105,8,qwen2.5-coder,9,2,1,0,0,1022,False
luigi_11,8,qwen2.5-coder,9,2,2,0,0,1636,True
youtube,8,qwen2.5-coder,11,3,2,0,0,1424,True
scrapy_10,8,qwen2.5-coder,9,2,1,0,0,1237,True
pandas_7,8,qwen2.5-coder,9,2,2,0,0,1396,True
pandas_113,8,qwen2.5-coder,7,1,1,0,0,1313,False
matplotlib_21,8,qwen2.5-coder,7,1,1,0,0,1426,False
spacy_5,8,qwen2.5-coder,11,3,2,0,0,956,True
tornado_12,8,qwen2.5-coder,13,4,3,1,0,1129,False
pandas_144,8,qwen2.5-coder,7,1,1,0,0,994,False
tornado_13,8,qwen2.5-coder,11,3,2,0,0,2783,True
pandas_145,8,qwen2.5-coder,7,1,1,0,0,2405,False
pandas_112,8,qwen2.5-coder,7,1,1,0,0,914,True
matplotlib_20,8,qwen2.5-coder,13,4,2,0,0,1058,True
youtube,8,qwen2.5-coder,15,5,2,1,1,1789,True
scrapy_11,8,qwen2.5-coder,7,1,1,0,0,593,False
pandas_6,8,qwen2.5-coder,11,3,1,0,0,992,False
pandas_104,8,qwen2.5-coder,7,1,1,0,0,822,False
luigi_10,8,qwen2.5-coder,11,3,2,0,0,1602,False
ansible_6,8,qwen2.5-coder,15,5,2,0,0,1656,True
scrapy_4,8,qwen2.5-coder,6,1,1,0,0,53,True
pandas_153,8,qwen2.5-coder,11,3,2,0,0,1561,False
fastapi_6,8,qwen2.5-coder,7,1,1,0,0,1015,False
httpie_2,8,qwen2.5-coder,13,4,4,0,0,1335,False
matplotlib_2,8,qwen2.5-coder,9,2,1,0,0,1131,False
pandas_27,8,qwen2.5-coder,11,3,2,0,0,1828,False
keras_10,8,qwen2.5-coder,11,3,3,1,1,2248,True
thefuck_14,8,qwen2.5-coder,11,3,2,0,0,1630,True
pandas_128,8,qwen2.5-coder,9,2,2,0,0,2127,True
pandas_70,8,qwen2.5-coder,15,5,2,1,0,1149,False
keras_1,8,qwen2.5-coder,13,4,4,1,0,1922,False
pandas_89,8,qwen2.5-coder,17,6,5,3,0,98,False
fastapi_12,8,qwen2.5-coder,13,4,2,0,0,1552,False
pandas_66,8,qwen2.5-coder,20,8,3,5,4,111,True
pandas_169,8,qwen2.5-coder,11,3,2,0,0,1309,True
pandas_31,8,qwen2.5-coder,13,4,2,0,0,2970,False
tornado_8,8,qwen2.5-coder,11,3,2,0,0,1029,False
youtube,8,qwen2.5-coder,9,2,1,0,0,583,True
youtube,8,qwen2.5-coder,9,2,2,0,0,1004,True
pandas_149,8,qwen2.5-coder,17,6,2,2,1,1860,True
spacy_8,8,qwen2.5-coder,9,2,1,0,0,1909,False
pandas_46,8,qwen2.5-coder,7,1,1,0,0,1628,False
thefuck_22,8,qwen2.5-coder,7,1,1,0,0,614,True
cookiecutter_1,8,qwen2.5-coder,7,1,1,0,0,2194,False
ansible_11,8,qwen2.5-coder,7,1,1,0,0,1171,False
keras_26,8,qwen2.5-coder,7,1,1,0,0,1867,False
pandas_11,8,qwen2.5-coder,11,3,3,0,0,2368,False
youtube,8,qwen2.5-coder,8,2,2,0,0,35,True
pandas_108,8,qwen2.5-coder,7,1,1,0,0,982,True
sanic_4,8,qwen2.5-coder,9,2,2,0,0,588,False
keras_30,8,qwen2.5-coder,7,1,1,0,0,1488,False
youtube,8,qwen2.5-coder,17,6,6,0,0,2948,True
luigi_2,8,qwen2.5-coder,7,1,1,0,0,1400,False
pandas_50,8,qwen2.5-coder,19,7,5,1,0,1798,False
scrapy_8,8,qwen2.5-coder,11,3,1,1,1,2059,False
thefuck_18,8,qwen2.5-coder,12,4,1,1,1,390,False
matplotlib_16,8,qwen2.5-coder,11,3,3,0,0,1659,False
luigi_30,8,qwen2.5-coder,9,2,1,0,0,1212,False
pandas_124,8,qwen2.5-coder,11,3,2,0,0,1404,False
scrapy_31,8,qwen2.5-coder,7,1,1,0,0,1850,False
black_12,8,qwen2.5-coder,9,2,2,0,0,2328,False
pandas_93,8,qwen2.5-coder,13,4,2,0,0,901,False
black_1,8,qwen2.5-coder,9,2,2,0,0,1254,False
thefuck_2,8,qwen2.5-coder,9,2,1,0,0,2243,False
pandas_165,8,qwen2.5-coder,7,1,1,0,0,797,False
pandas_85,8,qwen2.5-coder,9,2,1,0,0,2788,False
luigi_26,8,qwen2.5-coder,13,4,1,1,0,1191,False
youtube,8,qwen2.5-coder,12,4,1,2,2,133,True
pandas_132,8,qwen2.5-coder,7,1,1,0,0,597,False
scrapy_27,8,qwen2.5-coder,15,5,2,1,0,1165,True
tornado_4,8,qwen2.5-coder,11,3,2,0,0,1110,False
pandas_45,8,llama3.1,11,3,2,1,0,2397,False
keras_25,8,llama3.1,7,1,1,0,0,2107,False
thefuck_21,8,llama3.1,26,12,1,10,10,0,False
cookiecutter_2,8,llama3.1,26,12,2,8,8,0,False
youtube,8,llama3.1,11,3,2,0,0,1691,True
pandas_12,8,llama3.1,6,1,1,0,0,615,False
keras_33,8,llama3.1,9,2,2,0,0,2024,True
pandas_9,8,llama3.1,20,8,1,4,4,1012,False
luigi_1,8,llama3.1,26,11,4,6,6,942,False
youtube,8,llama3.1,19,7,2,2,2,1222,True
fastapi_9,8,llama3.1,21,8,2,5,5,1660,False
pandas_53,8,llama3.1,9,2,1,0,0,933,False
pandas_127,8,llama3.1,6,1,1,0,0,344,False
matplotlib_15,8,llama3.1,24,11,2,7,7,0,False
luigi_33,8,llama3.1,13,4,3,2,0,1359,True
black_11,8,llama3.1,21,8,6,4,3,1745,False
pandas_28,8,llama3.1,11,3,2,0,0,1230,False
scrapy_32,8,llama3.1,6,1,1,0,0,478,False
pandas_90,8,llama3.1,10,3,3,0,0,599,True
black_2,8,llama3.1,26,12,2,5,5,0,False
pandas_166,8,llama3.1,10,3,2,0,0,1053,True
thefuck_1,8,llama3.1,17,6,1,4,4,1235,False
pandas_69,8,llama3.1,11,3,3,0,0,1598,False
pandas_86,8,llama3.1,26,11,1,9,9,848,False
pandas_131,8,llama3.1,6,1,1,0,0,1788,False
tornado_7,8,llama3.1,11,3,2,0,0,1161,True
scrapy_24,8,llama3.1,17,6,2,3,3,1477,False
pandas_49,8,llama3.1,19,7,2,4,4,1334,True
tornado_10,8,llama3.1,21,8,3,4,3,2387,False
pandas_146,8,llama3.1,19,7,2,3,3,216,False
matplotlib_23,8,llama3.1,22,10,1,8,8,0,False
pandas_111,8,llama3.1,9,2,1,0,0,781,False
scrapy_12,8,llama3.1,9,2,1,0,0,1229,True
luigi_13,8,llama3.1,13,4,3,0,0,1772,True
pandas_107,8,llama3.1,19,7,2,1,1,1502,True
scrapy_7,8,llama3.1,22,10,1,6,6,0,False
ansible_5,8,llama3.1,11,3,2,0,0,2558,True
httpie_1,8,llama3.1,22,9,1,7,7,1052,False
matplotlib_1,8,llama3.1,17,6,1,1,1,2032,False
pandas_150,8,llama3.1,23,9,1,5,5,1832,True
fastapi_5,8,llama3.1,6,1,1,0,0,499,False
pandas_24,8,llama3.1,6,1,1,0,0,564,False
thefuck_17,8,llama3.1,24,11,1,7,7,0,False
keras_13,8,llama3.1,7,1,1,0,0,1756,True
matplotlib_19,8,llama3.1,21,8,2,4,4,1789,False
keras_2,8,llama3.1,23,9,2,4,4,3401,False
pandas_73,8,llama3.1,13,4,3,1,0,1462,False
keras_44,8,llama3.1,26,12,1,9,9,0,False
pandas_65,8,llama3.1,24,10,2,5,5,315,False
fastapi_11,8,llama3.1,7,2,1,0,0,375,False
youtube,8,llama3.1,9,2,2,0,0,1745,True
pandas_32,8,llama3.1,19,7,2,2,2,1918,False
scrapy_28,8,llama3.1,26,12,1,10,10,0,False
youtube,8,llama3.1,17,6,5,1,1,1399,True
luigi_29,8,llama3.1,9,2,2,0,0,1687,False
youtube,8,llama3.1,19,7,1,5,5,755,True
luigi_28,8,llama3.1,15,5,2,2,1,1056,True
youtube,8,llama3.1,26,12,1,7,6,0,False
pandas_33,8,llama3.1,15,5,1,2,2,869,False
scrapy_29,8,llama3.1,19,8,2,4,3,1019,False
pandas_64,8,llama3.1,26,12,2,7,7,0,False
fastapi_10,8,llama3.1,13,5,1,3,3,413,False
keras_3,8,llama3.1,21,8,2,4,4,1791,True
pandas_72,8,llama3.1,26,12,1,6,6,0,False
thefuck_16,8,llama3.1,20,8,2,5,5,690,False
matplotlib_18,8,llama3.1,7,2,1,0,0,520,False
pandas_25,8,llama3.1,11,3,3,0,0,1803,True
pandas_151,8,llama3.1,21,8,1,4,4,1814,False
fastapi_4,8,llama3.1,8,2,1,0,0,621,False
scrapy_6,8,llama3.1,7,1,1,0,0,473,True
ansible_4,8,llama3.1,11,3,2,0,0,1690,True
luigi_12,8,llama3.1,17,6,2,2,2,1011,False
pandas_106,8,llama3.1,11,3,2,1,0,1483,False
pandas_4,8,llama3.1,26,12,2,8,8,0,False
keras_28,8,llama3.1,6,1,1,0,0,901,False
matplotlib_22,8,llama3.1,24,10,1,4,4,646,False
pandas_110,8,llama3.1,21,8,1,4,3,1367,False
pandas_147,8,llama3.1,8,2,1,0,0,617,False
pandas_48,8,llama3.1,17,6,2,2,2,1252,False
tornado_6,8,llama3.1,7,1,1,0,0,568,False
scrapy_25,8,llama3.1,11,3,1,0,0,1544,False
pandas_130,8,llama3.1,25,10,3,6,6,2851,False
pandas_68,8,llama3.1,26,11,1,9,9,743,False
pandas_87,8,llama3.1,7,2,1,0,0,368,False
pandas_167,8,llama3.1,6,1,1,0,0,196,False
pandas_91,8,llama3.1,19,7,2,1,1,2147,False
